date,model,horizon,forecast,actual
2013-01-01,AR+_lags,1,-0.03757050719943053,-0.024815098939331055
2013-01-01,AR_ranks,1,-0.01026582487039147,-0.024815098939331055
2013-02-01,RW,1,-0.024815098939331055,-0.054213491024183526
2013-02-01,AR(1) on YoY,1,-0.023864669265874553,-0.054213491024183526
2013-02-01,AR_lags,1,-0.067175861339315,-0.054213491024183526
2013-02-01,AR+_lags,1,-0.06418927321075722,-0.054213491024183526
2013-02-01,AR_ranks,1,-0.04321329659020859,-0.054213491024183526
2013-03-01,RW,1,-0.054213491024183526,-0.06774880003664514
2013-03-01,AR(1) on YoY,1,-0.051205052582978534,-0.06774880003664514
2013-03-01,AR_lags,1,-0.08901417511697793,-0.06774880003664514
2013-03-01,AR+_lags,1,-0.08456119886989687,-0.06774880003664514
2013-03-01,AR_ranks,1,-0.04482992734665029,-0.06774880003664514
2013-04-01,RW,1,-0.06774880003664514,-0.06187522891874705
2013-04-01,AR(1) on YoY,1,-0.0638423459470465,-0.06187522891874705
2013-04-01,AR_lags,1,-0.09261261524026332,-0.06187522891874705
2013-04-01,AR+_lags,1,-0.08859474423614698,-0.06187522891874705
2013-04-01,AR_ranks,1,-0.05083493346413938,-0.06187522891874705
2013-05-01,RW,1,-0.06187522891874705,-0.03146544405208118
2013-05-01,AR(1) on YoY,1,-0.058390729342034806,-0.03146544405208118
2013-05-01,AR_lags,1,-0.012448190637278549,-0.03146544405208118
2013-05-01,AR+_lags,1,-0.015552041815806623,-0.03146544405208118
2013-05-01,AR_ranks,1,-0.0605895356433217,-0.03146544405208118
2013-06-01,RW,1,-0.03146544405208118,0.01671882454372664
2013-06-01,AR(1) on YoY,1,-0.03009222249759684,0.01671882454372664
2013-06-01,AR_lags,1,0.006305065514775759,0.01671882454372664
2013-06-01,AR+_lags,1,5.674222707158054e-05,0.01671882454372664
2013-06-01,AR_ranks,1,-0.059411329909609595,0.01671882454372664
2013-07-01,RW,1,0.01671882454372664,0.058899129495060265
2013-07-01,AR(1) on YoY,1,0.014629418571628583,0.058899129495060265
2013-07-01,AR_lags,1,0.002192411414013276,0.058899129495060265
2013-07-01,AR+_lags,1,-0.0010235217606068942,0.058899129495060265
